Date,y
3/13/2019,25850
3/13/2019,212850
3/13/2019,130350
3/13/2019,58300
3/13/2019,33000
3/13/2019,86350
3/13/2019,110550
3/13/2019,363000
3/13/2019,167750
3/13/2019,41800
3/13/2019,221100
3/13/2019,140250
3/13/2019,62700
3/13/2019,161700
3/13/2019,113850
3/13/2019,36300
3/13/2019,353650
3/13/2019,35200
3/13/2019,1178650
3/13/2019,102850
3/13/2019,135850
3/13/2019,207900
3/13/2019,97900
3/13/2019,68200
3/13/2019,97900
3/13/2019,73700
3/13/2019,101750
3/13/2019,165000
3/13/2019,35750
3/13/2019,44000
3/13/2019,128700
3/13/2019,119900
3/13/2019,89100
3/13/2019,8800
3/13/2019,81950
3/13/2019,77000
3/13/2019,200750
3/13/2019,75900
3/13/2019,40150
3/13/2019,66000
3/13/2019,58850
3/13/2019,156200
3/13/2019,47300
3/13/2019,388300
3/13/2019,179850
3/13/2019,120450
3/13/2019,57750
3/13/2019,62700
3/13/2019,118800
3/13/2019,116600
3/13/2019,157300
3/13/2019,112750
3/13/2019,38500
3/13/2019,160050
3/13/2019,38500
3/13/2019,143550
3/13/2019,66000
3/13/2019,44000
3/13/2019,91850
3/13/2019,55550
3/13/2019,30250
3/13/2019,95700
3/13/2019,85800
3/13/2019,209000
3/13/2019,54450
3/13/2019,112200
3/13/2019,47850
3/13/2019,43450
3/13/2019,67650
3/13/2019,12100
3/13/2019,19250
3/13/2019,179850
3/13/2019,121000
3/13/2019,17050
3/13/2019,75900
3/13/2019,4950
3/13/2019,95700
3/13/2019,12100
3/13/2019,64900
3/13/2019,207900
3/13/2019,209550
3/14/2019,75350
3/14/2019,64900
3/14/2019,19800
3/14/2019,112750
3/14/2019,86350
3/14/2019,91850
3/14/2019,28600
3/14/2019,24200
3/14/2019,61600
3/14/2019,56100
3/14/2019,73150
3/14/2019,61600
3/14/2019,26950
3/14/2019,96800
3/14/2019,19250
3/14/2019,222200
3/14/2019,78100
3/14/2019,131670
3/14/2019,104500
3/14/2019,152900
3/14/2019,77880
3/14/2019,243100
3/14/2019,113850
3/14/2019,119350
3/14/2019,122650
3/14/2019,90200
3/14/2019,29700
3/14/2019,66550
3/14/2019,48950
3/14/2019,48950
3/14/2019,88000
3/14/2019,356950
3/14/2019,39270
3/14/2019,149050
3/14/2019,12100
3/14/2019,83600
3/14/2019,98450
3/14/2019,82500
3/14/2019,47300
3/14/2019,72050
3/14/2019,52800
3/14/2019,154000
3/14/2019,41800
3/14/2019,143550
3/14/2019,47300
3/14/2019,47850
3/14/2019,129800
3/14/2019,12100
3/14/2019,81400
3/14/2019,77550
3/14/2019,63800
3/14/2019,38500
3/14/2019,215600
3/14/2019,43450
3/14/2019,95700
3/14/2019,50600
3/14/2019,602800
3/14/2019,56100
3/14/2019,107800
3/14/2019,83050
3/14/2019,365200
3/14/2019,70400
3/14/2019,105600
3/14/2019,78100
3/14/2019,111100
3/14/2019,19800
3/14/2019,97900
3/14/2019,55550
3/14/2019,27500
3/14/2019,105050
3/14/2019,128150
3/14/2019,83600
3/14/2019,56650
3/14/2019,57750
3/14/2019,91850
3/14/2019,99000
3/14/2019,23100
3/14/2019,88000
3/14/2019,114400
3/14/2019,110550
3/14/2019,84150
3/14/2019,147400
3/14/2019,11000
3/14/2019,46750
3/14/2019,118800
3/14/2019,38500
3/14/2019,88000
3/14/2019,132000
3/14/2019,147400
3/14/2019,68200
3/14/2019,84150
3/14/2019,59400
3/14/2019,132000
3/14/2019,44000
3/14/2019,29150
3/14/2019,160050
3/14/2019,55550
3/14/2019,117150
3/14/2019,44550
3/14/2019,80300
3/14/2019,45100
3/14/2019,93500
3/14/2019,74800
3/14/2019,196350
3/14/2019,53350
3/14/2019,34210
3/14/2019,79200
3/14/2019,72600
3/14/2019,93500
3/14/2019,87450
3/14/2019,75900
3/14/2019,82500
3/14/2019,86350
3/14/2019,662200
3/14/2019,100100
3/14/2019,99000
3/14/2019,8800
3/14/2019,97900
3/14/2019,30800
3/14/2019,25300
3/14/2019,81950
3/14/2019,11000
3/14/2019,11000
3/14/2019,52800
3/14/2019,111100
3/14/2019,79200
3/14/2019,41800
3/14/2019,182600
3/14/2019,57200
3/14/2019,132550
3/14/2019,86900
3/14/2019,34100
3/14/2019,106700
3/14/2019,97900
3/14/2019,61600
3/14/2019,80850
3/14/2019,94600
3/14/2019,68750
3/14/2019,140800
3/15/2019,87450
3/15/2019,107800
3/15/2019,75350
3/15/2019,42900
3/15/2019,199650
3/15/2019,102300
3/15/2019,180400
3/15/2019,120450
3/15/2019,60500
3/15/2019,37950
3/15/2019,59400
3/15/2019,141900
3/15/2019,85800
3/15/2019,42350
3/15/2019,78540
3/15/2019,150150
3/15/2019,134200
3/15/2019,50050
3/15/2019,68750
3/15/2019,189200
3/15/2019,42900
3/15/2019,70400
3/15/2019,90200
3/15/2019,96800
3/15/2019,47300
3/15/2019,35750
3/15/2019,110000
3/15/2019,22000
3/15/2019,81950
3/15/2019,178200
3/15/2019,238150
3/15/2019,39600
3/15/2019,163900
3/15/2019,96250
3/15/2019,57750
3/15/2019,95150
3/15/2019,210100
3/15/2019,82500
3/15/2019,345950
3/15/2019,117150
3/15/2019,610500
3/15/2019,12100
3/15/2019,553850
3/15/2019,109450
3/15/2019,20900
3/15/2019,89650
3/15/2019,40150
3/15/2019,77000
3/15/2019,20900
3/15/2019,25300
3/15/2019,198550
3/15/2019,95700
3/15/2019,19800
3/15/2019,182600
3/15/2019,138600
3/15/2019,125400
3/15/2019,28600
3/15/2019,200750
3/15/2019,20900
3/15/2019,132000
3/15/2019,11000
3/15/2019,41250
3/15/2019,146300
3/15/2019,167750
3/15/2019,126500
3/15/2019,197450
3/15/2019,89650
3/15/2019,99000
3/15/2019,141900
3/15/2019,175450
3/15/2019,72600
3/15/2019,19800
3/15/2019,47300
3/15/2019,86350
3/15/2019,78650
3/15/2019,184800
3/15/2019,142450
3/15/2019,140250
3/15/2019,57750
3/15/2019,89100
3/15/2019,334400
3/15/2019,122100
3/15/2019,27500
3/15/2019,23100
3/15/2019,99000
3/15/2019,140250
3/15/2019,306350
3/15/2019,87450
3/15/2019,19250
3/15/2019,94050
3/15/2019,25300
3/15/2019,191950
3/15/2019,95700
3/15/2019,90750
3/15/2019,84700
3/15/2019,102300
3/15/2019,102300
3/15/2019,177650
3/15/2019,105600
3/15/2019,89650
3/15/2019,129800
3/15/2019,118250
3/15/2019,52250
3/15/2019,106700
3/15/2019,199100
3/15/2019,153450
3/15/2019,66000
3/15/2019,38500
3/15/2019,37400
3/15/2019,75350
3/15/2019,45100
3/15/2019,49500
3/15/2019,28050
3/15/2019,130900
3/15/2019,115500
3/15/2019,49500
3/15/2019,172700
3/15/2019,105600
3/15/2019,38500
3/15/2019,164450
3/15/2019,106700
3/15/2019,140800
3/15/2019,151800
3/15/2019,147400
3/15/2019,158400
3/15/2019,133650
3/15/2019,52250
3/15/2019,77000
3/15/2019,84150
3/15/2019,147950
3/15/2019,91850
3/15/2019,127600
3/15/2019,185900
3/15/2019,146850
3/15/2019,93500
3/15/2019,75900
3/15/2019,47300
3/15/2019,165000
3/16/2019,97350
3/16/2019,155100
3/16/2019,57750
3/16/2019,61050
3/16/2019,163900
3/16/2019,36850
3/16/2019,48400
3/16/2019,238700
3/16/2019,81950
3/16/2019,32450
3/16/2019,107250
3/16/2019,94600
3/16/2019,8800
3/16/2019,84150
3/16/2019,189200
3/16/2019,59400
3/16/2019,221100
3/16/2019,102850
3/16/2019,129800
3/16/2019,125950
3/16/2019,77000
3/16/2019,25300
3/16/2019,59400
3/16/2019,231550
3/16/2019,197450
3/16/2019,73150
3/16/2019,38500
3/16/2019,16500
3/16/2019,122650
3/16/2019,77000
3/16/2019,73150
3/16/2019,104500
3/16/2019,96250
3/16/2019,120450
3/16/2019,57200
3/16/2019,99550
3/16/2019,161700
3/16/2019,59400
3/16/2019,97900
3/16/2019,106150
3/16/2019,89100
3/16/2019,54450
3/16/2019,33000
3/16/2019,103400
3/16/2019,210650
3/16/2019,42900
3/16/2019,67650
3/16/2019,46200
3/16/2019,85800
3/16/2019,46200
3/16/2019,142450
3/16/2019,103950
3/16/2019,48400
3/16/2019,182050
3/16/2019,107250
3/16/2019,46200
3/16/2019,19800
3/16/2019,151800
3/16/2019,136950
3/16/2019,39050
3/16/2019,120450
3/16/2019,42900
3/16/2019,91300
3/16/2019,62700
3/16/2019,100650
3/16/2019,149050
3/16/2019,558250
3/16/2019,131450
3/16/2019,94050
3/16/2019,134200
3/16/2019,18700
3/16/2019,224400
3/16/2019,46200
3/16/2019,297550
3/16/2019,169400
3/16/2019,126390
3/16/2019,85800
3/16/2019,259600
3/16/2019,84700
3/16/2019,205700
3/16/2019,84150
3/16/2019,47850
3/16/2019,141350
3/16/2019,84150
3/16/2019,119900
3/16/2019,89100
3/16/2019,126500
3/16/2019,139700
3/16/2019,78100
3/16/2019,98450
3/16/2019,78100
3/16/2019,103950
3/16/2019,19250
3/16/2019,149050
3/16/2019,31900
3/16/2019,67650
3/16/2019,218900
3/16/2019,188100
3/16/2019,47300
3/16/2019,117150
3/16/2019,86350
3/16/2019,64900
3/16/2019,79200
3/16/2019,110550
3/16/2019,69850
3/16/2019,57750
3/16/2019,65450
3/16/2019,62150
3/16/2019,135300
3/16/2019,37950
3/16/2019,82500
3/16/2019,80300
3/16/2019,94600
3/16/2019,97350
3/16/2019,69850
3/16/2019,141900
3/16/2019,132000
3/16/2019,123200
3/16/2019,78100
3/16/2019,314050
3/16/2019,117150
3/16/2019,24200
3/16/2019,135300
3/16/2019,23650
3/16/2019,47300
3/16/2019,22000
3/16/2019,107800
3/16/2019,74800
3/16/2019,49500
3/16/2019,184800
3/16/2019,126500
3/16/2019,79750
3/16/2019,45650
3/16/2019,71500
3/16/2019,81400
3/16/2019,34100
3/16/2019,129800
3/16/2019,133650
3/16/2019,22000
3/16/2019,97900
3/16/2019,105600
3/16/2019,42900
3/16/2019,164450
3/16/2019,132550
3/16/2019,106700
3/16/2019,40810
3/16/2019,82500
3/16/2019,664950
3/16/2019,122100
3/16/2019,16500
3/16/2019,23650
3/16/2019,172700
3/16/2019,66000
3/16/2019,332750
3/16/2019,139150
3/16/2019,161700
3/16/2019,154550
3/17/2019,112200
3/17/2019,168300
3/17/2019,187000
3/17/2019,126500
3/17/2019,51700
3/17/2019,378400
3/17/2019,151250
3/17/2019,20900
3/17/2019,59400
3/17/2019,81400
3/17/2019,128150
3/17/2019,231000
3/17/2019,53900
3/17/2019,101200
3/17/2019,59400
3/17/2019,76450
3/17/2019,213400
3/17/2019,122650
3/17/2019,108900
3/17/2019,80300
3/17/2019,9900
3/17/2019,122100
3/17/2019,184140
3/17/2019,119900
3/17/2019,68200
3/17/2019,132000
3/17/2019,396000
3/17/2019,39600
3/17/2019,171600
3/17/2019,22000
3/17/2019,32450
3/17/2019,47300
3/17/2019,47300
3/17/2019,179300
3/17/2019,162250
3/17/2019,183700
3/17/2019,41800
3/17/2019,45650
3/17/2019,103180
3/17/2019,103400
3/17/2019,104500
3/17/2019,17600
3/17/2019,88550
3/17/2019,41250
3/17/2019,189750
3/17/2019,58300
3/17/2019,141900
3/17/2019,95700
3/17/2019,45100
3/17/2019,68750
3/17/2019,50160
3/17/2019,530200
3/17/2019,78100
3/17/2019,90200
3/17/2019,172150
3/17/2019,31350
3/17/2019,150700
3/17/2019,330000
3/17/2019,403700
3/17/2019,59400
3/17/2019,179960
3/17/2019,89100
3/17/2019,70400
3/17/2019,19800
3/17/2019,30580
3/17/2019,114400
3/17/2019,83050
3/17/2019,311850
3/17/2019,243650
3/17/2019,58850
3/17/2019,21450
3/17/2019,120450
3/17/2019,11000
3/17/2019,83600
3/17/2019,65230
3/17/2019,102850
3/17/2019,336050
3/17/2019,244750
3/17/2019,136400
3/17/2019,75350
3/17/2019,51150
3/17/2019,189200
3/17/2019,164450
3/17/2019,176000
3/17/2019,19250
3/17/2019,22000
3/17/2019,201850
3/17/2019,116600
3/17/2019,246950
3/17/2019,113850
3/17/2019,87450
3/17/2019,356950
3/17/2019,114400
3/17/2019,74800
3/17/2019,23100
3/17/2019,57750
3/17/2019,36850
3/17/2019,100650
3/17/2019,132550
3/17/2019,181500
3/17/2019,89100
3/17/2019,91850
3/17/2019,89650
3/17/2019,238150
3/17/2019,153450
3/17/2019,152350
3/17/2019,23100
3/17/2019,109450
3/17/2019,88550
3/17/2019,252450
3/17/2019,38500
3/17/2019,37950
3/17/2019,212850
3/17/2019,166650
3/17/2019,46750
3/17/2019,101200
3/17/2019,114400
3/17/2019,248050
3/17/2019,71500
3/17/2019,226050
3/17/2019,125950
3/17/2019,97350
3/17/2019,100100
3/17/2019,23650
3/17/2019,47300
3/17/2019,66000
3/17/2019,460350
3/17/2019,77000
3/17/2019,56100
3/17/2019,184250
3/17/2019,55220
3/17/2019,193050
3/17/2019,48400
3/17/2019,569800
3/17/2019,47300
3/17/2019,132550
3/17/2019,46200
3/17/2019,98450
3/17/2019,133650
3/17/2019,81400
3/17/2019,85800
3/17/2019,377300
3/17/2019,55000
3/17/2019,155650
3/17/2019,26400
3/17/2019,46750
3/17/2019,136400
3/17/2019,163900
3/17/2019,149050
3/17/2019,46200
3/17/2019,58850
3/17/2019,71500
3/17/2019,198000
3/17/2019,89650
3/18/2019,52250
3/18/2019,102300
3/18/2019,77000
3/18/2019,11000
3/18/2019,46750
3/18/2019,83050
3/18/2019,107800
3/18/2019,13200
3/18/2019,105600
3/18/2019,142450
3/18/2019,136950
3/18/2019,51150
3/18/2019,90200
3/18/2019,20900
3/18/2019,84150
3/18/2019,33000
3/18/2019,111650
3/18/2019,22000
3/18/2019,400950
3/18/2019,21450
3/18/2019,162800
3/18/2019,48950
3/18/2019,86350
3/18/2019,178750
3/18/2019,50600
3/18/2019,98450
3/18/2019,673200
3/18/2019,100650
3/18/2019,19250
3/18/2019,39600
3/18/2019,23760
3/18/2019,77000
3/18/2019,80300
3/18/2019,96800
3/18/2019,255750
3/18/2019,160050
3/18/2019,67100
3/18/2019,9900
3/18/2019,82500
3/18/2019,62700
3/18/2019,80300
3/18/2019,182600
3/18/2019,57750
3/18/2019,66550
3/18/2019,77000
3/18/2019,147400
3/18/2019,145200
3/18/2019,137500
3/18/2019,132000
3/18/2019,161150
3/18/2019,141900
3/18/2019,448800
3/18/2019,41800
3/18/2019,145200
3/18/2019,44000
3/18/2019,51700
3/18/2019,97900
3/18/2019,189750
3/18/2019,394350
3/18/2019,23650
3/18/2019,39600
3/18/2019,182600
3/18/2019,82500
3/18/2019,88000
3/18/2019,148500
3/18/2019,82500
3/18/2019,87450
3/18/2019,68200
3/18/2019,56650
3/18/2019,82500
3/18/2019,48400
3/18/2019,117700
3/18/2019,214500
3/18/2019,34100
3/18/2019,339350
3/18/2019,85800
3/18/2019,138050
3/18/2019,46200
3/18/2019,82500
3/18/2019,202950
3/18/2019,151250
3/18/2019,404250
3/18/2019,403150
3/18/2019,75900
3/18/2019,56100
3/18/2019,42900
3/18/2019,209000
3/18/2019,137500
3/18/2019,152900
3/18/2019,58300
3/18/2019,37950
3/18/2019,182600
3/18/2019,48950
3/18/2019,49500
3/18/2019,140118
3/18/2019,38500
3/18/2019,152900
3/18/2019,105600
3/18/2019,172150
3/18/2019,45650
3/18/2019,19250
3/18/2019,102850
3/18/2019,256300
3/18/2019,82500
3/18/2019,23650
3/18/2019,205150
3/18/2019,11000
3/18/2019,99550
3/18/2019,154000
3/18/2019,159500
3/18/2019,142450
3/18/2019,60500
3/18/2019,162250
3/18/2019,306900
3/18/2019,95150
3/18/2019,156200
3/18/2019,22000
3/18/2019,91300
3/18/2019,5500
3/18/2019,11000
3/18/2019,83050
3/19/2019,23100
3/19/2019,74800
3/19/2019,99990
3/19/2019,57200
3/19/2019,95700
3/19/2019,178750
3/19/2019,68200
3/19/2019,23100
3/19/2019,36300
3/19/2019,49500
3/19/2019,108900
3/19/2019,50050
3/19/2019,72050
3/19/2019,56650
3/19/2019,124300
3/19/2019,116600
3/19/2019,85800
3/19/2019,45100
3/19/2019,64350
3/19/2019,103400
3/19/2019,47300
3/19/2019,62150
3/19/2019,102300
3/19/2019,108350
3/19/2019,26400
3/19/2019,130350
3/19/2019,135300
3/19/2019,156750
3/19/2019,231000
3/19/2019,25300
3/19/2019,57750
3/19/2019,197450
3/19/2019,94050
3/19/2019,124850
3/19/2019,250250
3/19/2019,19800
3/19/2019,49500
3/19/2019,97350
3/19/2019,17600
3/19/2019,61600
3/19/2019,22000
3/19/2019,33000
3/19/2019,209550
3/19/2019,22000
3/19/2019,103400
3/19/2019,121000
3/19/2019,182050
3/19/2019,22000
3/19/2019,88550
3/19/2019,42900
3/19/2019,66000
3/19/2019,9900
3/19/2019,77000
3/19/2019,57200
3/19/2019,117700
3/19/2019,38500
3/19/2019,81400
3/19/2019,84700
3/19/2019,66550
3/19/2019,74800
3/19/2019,93500
3/19/2019,52800
3/19/2019,110000
3/19/2019,63800
3/19/2019,145750
3/19/2019,47300
3/19/2019,202950
3/19/2019,67650
3/19/2019,39600
3/19/2019,108350
3/19/2019,59400
3/19/2019,49500
3/19/2019,9900
3/19/2019,39600
3/19/2019,171600
3/19/2019,101200
3/19/2019,42900
3/19/2019,96800
3/19/2019,156200
3/19/2019,179850
3/19/2019,255750
3/19/2019,157300
3/19/2019,77000
3/19/2019,59950
3/19/2019,152350
3/19/2019,23100
3/19/2019,69300
3/19/2019,24200
3/19/2019,250800
3/19/2019,129800
3/19/2019,100100
3/19/2019,80300
3/19/2019,42350
3/19/2019,136400
3/19/2019,55000
3/19/2019,100650
3/19/2019,37950
3/19/2019,46200
3/19/2019,45430
3/19/2019,62150
3/19/2019,36850
3/19/2019,96800
3/19/2019,96250
3/19/2019,209000
3/19/2019,91300
3/19/2019,32890
3/19/2019,182600
3/19/2019,52800
3/19/2019,95150
3/19/2019,674850
3/19/2019,343750
3/19/2019,57750
3/19/2019,62150
3/19/2019,83600
3/19/2019,45100
3/19/2019,101750
3/19/2019,163350
3/19/2019,45650
3/19/2019,72050
3/19/2019,69850
3/19/2019,114950
3/19/2019,36850
3/19/2019,97900
3/19/2019,19250
3/19/2019,32450
3/19/2019,69300
3/19/2019,96250
3/19/2019,165550
3/19/2019,71500
3/19/2019,106150
3/19/2019,223850
3/19/2019,92950
3/19/2019,11000
3/20/2019,44550
3/20/2019,20900
3/20/2019,38500
3/20/2019,22000
3/20/2019,86900
3/20/2019,46200
3/20/2019,136950
3/20/2019,85800
3/20/2019,52800
3/20/2019,147950
3/20/2019,163900
3/20/2019,80850
3/20/2019,66550
3/20/2019,119900
3/20/2019,154550
3/20/2019,279400
3/20/2019,573650
3/20/2019,46200
3/20/2019,160600
3/20/2019,278850
3/20/2019,113300
3/20/2019,88275
3/20/2019,25850
3/20/2019,47300
3/20/2019,154550
3/20/2019,51150
3/20/2019,113850
3/20/2019,49500
3/20/2019,77550
3/20/2019,109450
3/20/2019,232650
3/20/2019,55330
3/20/2019,63800
3/20/2019,159500
3/20/2019,68750
3/20/2019,113300
3/20/2019,69850
3/20/2019,112200
3/20/2019,428450
3/20/2019,45650
3/20/2019,41800
3/20/2019,56100
3/20/2019,187550
3/20/2019,19250
3/20/2019,104500
3/20/2019,411950
3/20/2019,89100
3/20/2019,41250
3/20/2019,133100
3/20/2019,58850
3/20/2019,59400
3/20/2019,44550
3/20/2019,45650
3/20/2019,70950
3/20/2019,83600
3/20/2019,178200
3/20/2019,60610
3/20/2019,91300
3/20/2019,163350
3/20/2019,127600
3/20/2019,487300
3/20/2019,90750
3/20/2019,135300
3/20/2019,90200
3/20/2019,101750
3/20/2019,82500
3/20/2019,80850
3/20/2019,141350
3/20/2019,92950
3/20/2019,33550
3/20/2019,24200
3/20/2019,33550
3/20/2019,92400
3/20/2019,110550
3/20/2019,162250
3/20/2019,105930
3/20/2019,36300
3/20/2019,57200
3/20/2019,250800
3/20/2019,72600
3/20/2019,68200
3/20/2019,68200
3/20/2019,211200
3/20/2019,185350
3/20/2019,39600
3/20/2019,23650
3/20/2019,87450
3/20/2019,222750
3/20/2019,146850
3/20/2019,244750
3/20/2019,46200
3/20/2019,77000
3/20/2019,68200
3/20/2019,38500
3/20/2019,19250
3/20/2019,100100
3/20/2019,30800
3/20/2019,186450
3/20/2019,55000
3/20/2019,190300
3/20/2019,34210
3/20/2019,124300
3/20/2019,118250
3/20/2019,111650
3/20/2019,144650
3/20/2019,319000
3/20/2019,23100
3/20/2019,206250
3/20/2019,199650
3/20/2019,50050
3/20/2019,50050
3/20/2019,105050
3/20/2019,145750
3/20/2019,1650
3/20/2019,116600
3/20/2019,32450
3/20/2019,102850
3/20/2019,55550
3/20/2019,130900
3/20/2019,40150
3/20/2019,5500
3/20/2019,91300
3/20/2019,27500
3/20/2019,22000
3/20/2019,78650
3/20/2019,161700
3/20/2019,33000
3/20/2019,80300
3/20/2019,11000
3/21/2019,245850
3/21/2019,8800
3/21/2019,128700
3/21/2019,129800
3/21/2019,33550
3/21/2019,108350
3/21/2019,188650
3/21/2019,155650
3/21/2019,160600
3/21/2019,144650
3/21/2019,85250
3/21/2019,174900
3/21/2019,172700
3/21/2019,101750
3/21/2019,122650
3/21/2019,75350
3/21/2019,35750
3/21/2019,66000
3/21/2019,105600
3/21/2019,314600
3/21/2019,143550
3/21/2019,80850
3/21/2019,83050
3/21/2019,126500
3/21/2019,79200
3/21/2019,91300
3/21/2019,58300
3/21/2019,67100
3/21/2019,61600
3/21/2019,49500
3/21/2019,140250
3/21/2019,85800
3/21/2019,31900
3/21/2019,96250
3/21/2019,57200
3/21/2019,195800
3/21/2019,20900
3/21/2019,37950
3/21/2019,39050
3/21/2019,64350
3/21/2019,44000
3/21/2019,63800
3/21/2019,92400
3/21/2019,89650
3/21/2019,111100
3/21/2019,52250
3/21/2019,180950
3/21/2019,183700
3/21/2019,170500
3/21/2019,75900
3/21/2019,88000
3/21/2019,52800
3/21/2019,77550
3/21/2019,54450
3/21/2019,47300
3/21/2019,106700
3/21/2019,12100
3/21/2019,94600
3/21/2019,40700
3/21/2019,113850
3/21/2019,18700
3/21/2019,35200
3/21/2019,74800
3/21/2019,392700
3/21/2019,65450
3/21/2019,128700
3/21/2019,173800
3/21/2019,224400
3/21/2019,193600
3/21/2019,117150
3/21/2019,92400
3/21/2019,147950
3/21/2019,85800
3/21/2019,56100
3/21/2019,184800
3/21/2019,93500
3/21/2019,146850
3/21/2019,133100
3/21/2019,118800
3/21/2019,50600
3/21/2019,74800
3/21/2019,121550
3/21/2019,447150
3/21/2019,217250
3/21/2019,44550
3/21/2019,148500
3/21/2019,8800
3/21/2019,133100
3/21/2019,26400
3/21/2019,268400
3/21/2019,224950
3/21/2019,162250
3/21/2019,140800
3/21/2019,290400
3/21/2019,101750
3/21/2019,56650
3/21/2019,11000
3/21/2019,109450
3/21/2019,20900
3/21/2019,556050
3/21/2019,132000
3/21/2019,75900
3/21/2019,227700
3/21/2019,149600
3/21/2019,11000
3/21/2019,22000
3/21/2019,52800
3/21/2019,166100
3/21/2019,64350
3/21/2019,148500
3/21/2019,95700
3/21/2019,50600
3/21/2019,11000
3/21/2019,156750
3/21/2019,105050
3/21/2019,164450
3/21/2019,5500
3/21/2019,135300
3/21/2019,15950
3/22/2019,125950
3/22/2019,161700
3/22/2019,100100
3/22/2019,75350
3/22/2019,180400
3/22/2019,85800
3/22/2019,124850
3/22/2019,240900
3/22/2019,20900
3/22/2019,162800
3/22/2019,36300
3/22/2019,99550
3/22/2019,42350
3/22/2019,245300
3/22/2019,19800
3/22/2019,94050
3/22/2019,90200
3/22/2019,436150
3/22/2019,247500
3/22/2019,103950
3/22/2019,42900
3/22/2019,249150
3/22/2019,193050
3/22/2019,189750
3/22/2019,96800
3/22/2019,84700
3/22/2019,66550
3/22/2019,72050
3/22/2019,322300
3/22/2019,55000
3/22/2019,12100
3/22/2019,119350
3/22/2019,80300
3/22/2019,514250
3/22/2019,59400
3/22/2019,87450
3/22/2019,32890
3/22/2019,73150
3/22/2019,24200
3/22/2019,78650
3/22/2019,183700
3/22/2019,353100
3/22/2019,61600
3/22/2019,41250
3/22/2019,62150
3/22/2019,128150
3/22/2019,378400
3/22/2019,174350
3/22/2019,119900
3/22/2019,112200
3/22/2019,67650
3/22/2019,66000
3/22/2019,238700
3/22/2019,36300
3/22/2019,22000
3/22/2019,104500
3/22/2019,264000
3/22/2019,105050
3/22/2019,113850
3/22/2019,96800
3/22/2019,183150
3/22/2019,112200
3/22/2019,135300
3/22/2019,54890
3/22/2019,128150
3/22/2019,59400
3/22/2019,425150
3/22/2019,45650
3/22/2019,146300
3/22/2019,125950
3/22/2019,166650
3/22/2019,76450
3/22/2019,77000
3/22/2019,101750
3/22/2019,449900
3/22/2019,45650
3/22/2019,189750
3/22/2019,59400
3/22/2019,112200
3/22/2019,114400
3/22/2019,67650
3/22/2019,158950
3/22/2019,74250
3/22/2019,127050
3/22/2019,122100
3/22/2019,133100
3/22/2019,113300
3/22/2019,8800
3/22/2019,72600
3/22/2019,79750
3/22/2019,271150
3/22/2019,69850
3/22/2019,9900
3/22/2019,444400
3/22/2019,62700
3/22/2019,111100
3/22/2019,163350
3/22/2019,560450
3/22/2019,190850
3/22/2019,99000
3/22/2019,333850
3/22/2019,243100
3/22/2019,179850
3/22/2019,107250
3/22/2019,19250
3/22/2019,51150
3/22/2019,110550
3/22/2019,283800
3/22/2019,38500
3/22/2019,182050
3/22/2019,158950
3/22/2019,144100
3/22/2019,261800
3/22/2019,67650
3/22/2019,108900
3/22/2019,105050
3/22/2019,67100
3/22/2019,90750
3/22/2019,104610
3/22/2019,169400
3/22/2019,173800
3/22/2019,120450
3/22/2019,50050
3/22/2019,100650
3/22/2019,27500
3/22/2019,100100
3/23/2019,28600
3/23/2019,47300
3/23/2019,22000
3/23/2019,43450
3/23/2019,36300
3/23/2019,108900
3/23/2019,73700
3/23/2019,41250
3/23/2019,202950
3/23/2019,19800
3/23/2019,29700
3/23/2019,158950
3/23/2019,23650
3/23/2019,180400
3/23/2019,49500
3/23/2019,279950
3/23/2019,134200
3/23/2019,106700
3/23/2019,66550
3/23/2019,221100
3/23/2019,101750
3/23/2019,57200
3/23/2019,48950
3/23/2019,212300
3/23/2019,11000
3/23/2019,72600
3/23/2019,78100
3/23/2019,136400
3/23/2019,104500
3/23/2019,222750
3/23/2019,218350
3/23/2019,211200
3/23/2019,141350
3/23/2019,28600
3/23/2019,353650
3/23/2019,389400
3/23/2019,72050
3/23/2019,206800
3/23/2019,154550
3/23/2019,95700
3/23/2019,218350
3/23/2019,211200
3/23/2019,58850
3/23/2019,47300
3/23/2019,48950
3/23/2019,74800
3/23/2019,411950
3/23/2019,103950
3/23/2019,157850
3/23/2019,22000
3/23/2019,39600
3/23/2019,67650
3/23/2019,64900
3/23/2019,95700
3/23/2019,8800
3/23/2019,94600
3/23/2019,42900
3/23/2019,44000
3/23/2019,30800
3/23/2019,59950
3/23/2019,53350
3/23/2019,47300
3/23/2019,56100
3/23/2019,215050
3/23/2019,205150
3/23/2019,25300
3/23/2019,194150
3/23/2019,128150
3/23/2019,163900
3/23/2019,90200
3/23/2019,78650
3/23/2019,19250
3/23/2019,113300
3/23/2019,132550
3/23/2019,74250
3/23/2019,77000
3/23/2019,58850
3/23/2019,40700
3/23/2019,71500
3/23/2019,97900
3/23/2019,30250
3/23/2019,100650
3/23/2019,167750
3/23/2019,167750
3/23/2019,84700
3/23/2019,59400
3/23/2019,123200
3/23/2019,233200
3/23/2019,77550
3/23/2019,90750
3/23/2019,63250
3/23/2019,22000
3/23/2019,157300
3/23/2019,62700
3/23/2019,8800
3/23/2019,17600
3/23/2019,62700
3/23/2019,111100
3/23/2019,80300
3/23/2019,176550
3/23/2019,116050
3/23/2019,125400
